Invoice ID,Branch,City,Customer type,Gender,Product line,Quantity,Sales,Date,Time,Payment,gross income,Rating
361-85-2571,A,Yangon,Normal,Female,Sports and travel,5,469.77,3/30/2019,10:18,Cash,22.37,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,3,290.0835,2/17/2019,16:27,Cash,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,6,360.927,3/21/2019,17:04,Ewallet,17.187,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,4,279.384,03-02-19,18:14,Ewallet,13.304,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,9,943.299,3/27/2019,10:43,Cash,44.919,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,10,479.64,1/19/2019,19:30,Ewallet,22.84,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,5,266.6475,2/19/2019,14:53,Credit card,12.6975,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,7,74.088,3/28/2019,20:14,Cash,3.528,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,7,690.018,01-05-19,11:51,Credit card,32.858,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,2,176.925,3/26/2019,14:13,Credit card,8.425,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,1,56.469,02-03-19,20:13,Ewallet,2.689,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,5,188.0025,02-06-19,18:44,Ewallet,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,8,222.012,2/24/2019,14:26,Ewallet,10.572,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,3,125.7165,2/21/2019,12:40,Ewallet,5.9865,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,3,68.985,01-09-19,18:43,Ewallet,3.285,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,4,263.97,2/25/2019,13:22,Ewallet,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,4,88.368,1/13/2019,13:58,Cash,4.208,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,6,415.233,02-09-19,11:45,Cash,19.773,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,7,312.8895,01-06-19,11:51,Cash,14.8995,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,9,477.1305,01-10-19,17:16,Cash,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,6,289.926,02-07-19,15:55,Cash,13.806,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,10,165.9,01-09-19,12:07,Cash,7.9,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,9,932.337,2/19/2019,15:07,Cash,44.397,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,1,96.579,3/18/2019,15:29,Cash,4.599,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,2,43.869,02-05-19,18:45,Cash,2.089,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,1,16.275,3/19/2019,15:23,Credit card,0.775,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,3,304.983,3/30/2019,20:37,Cash,14.523,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,2,69.993,1/26/2019,14:41,Credit card,3.333,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,2,80.367,03-02-19,18:18,Credit card,3.827,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,9,314.685,03-04-19,15:27,Ewallet,14.985,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,3,255.1815,1/13/2019,12:55,Credit card,12.1515,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,3,49.77,3/25/2019,18:02,Cash,2.37,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,5,181.0725,03-11-19,19:44,Credit card,8.6225,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,10,888.615,01-01-19,11:36,Credit card,42.315,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,7,271.2885,02-10-19,13:51,Ewallet,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,7,640.038,1/26/2019,15:17,Cash,30.478,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,3,252.252,02-11-19,15:29,Cash,12.012,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,2,180.873,02-07-19,17:59,Cash,8.613,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,2,104.832,03-06-19,11:55,Credit card,4.992,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,4,313.572,03-04-19,10:39,Cash,14.932,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,6,167.58,2/26/2019,15:10,Ewallet,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,1,26.7225,03-10-19,18:10,Credit card,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,1,71.1585,02-04-19,20:43,Credit card,3.3885,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,4,250.278,1/19/2019,12:46,Cash,11.918,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,4,244.23,1/23/2019,17:44,Cash,11.63,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,9,921.186,3/14/2019,14:19,Ewallet,43.866,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,7,734.706,1/23/2019,10:33,Cash,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,7,708.3195,01-09-19,11:40,Cash,33.7295,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,5,334.4775,02-07-19,19:30,Ewallet,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,2,30.996,2/18/2019,14:42,Ewallet,1.476,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,8,520.8,01-03-19,19:08,Credit card,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,10,864.57,3/29/2019,19:12,Ewallet,41.17,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,8,633.108,1/28/2019,15:46,Credit card,30.148,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,5,296.94,3/22/2019,19:06,Credit card,14.14,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,10,804.3,1/24/2019,18:10,Ewallet,38.3,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,2,121.863,03-10-19,20:46,Ewallet,5.803,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,10,183.645,2/22/2019,18:35,Ewallet,8.745,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,1,63.9975,2/18/2019,11:40,Ewallet,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,1,42.3675,1/29/2019,13:46,Ewallet,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,10,1022.49,03-02-19,17:16,Ewallet,48.69,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,1,33.432,02-09-19,13:22,Cash,1.592,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,1,69.111,2/22/2019,15:33,Cash,3.291,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,7,649.299,2/18/2019,13:28,Cash,30.919,6.6
